trnOpDate,gateInComingCnt,gateOutGoingCnt,totalPass
2022/7/24,17108,19028,36136
2022/7/25,13721,14027,27748
2022/7/26,13114,13310,26424
2022/7/27,13508,13575,27083
2022/7/28,14018,13925,27943
2022/7/29,18548,16803,35351
2022/7/30,16961,16364,33325
2022/7/31,16607,18940,35547
2022/8/1,13882,14320,28202
2022/8/2,12421,12702,25123
2022/8/3,13762,13658,27420
2022/8/4,14573,14428,29001
2022/8/5,20151,17889,38040
2022/8/6,18281,17679,35960
2022/8/7,18144,21236,39380
2022/8/8,14161,15126,29287
2022/8/9,14116,14293,28409
2022/8/10,14705,14807,29512
2022/8/11,14872,14831,29703
2022/8/12,19095,17683,36778
2022/8/13,19909,19951,39860
2022/8/14,20761,22800,43561
2022/8/15,15548,16083,31631
2022/8/16,14837,15201,30038
2022/8/17,14632,14669,29301
2022/8/18,14806,14848,29654
2022/8/19,19863,18638,38501
2022/8/20,19646,19392,39038
2022/8/21,24329,26023,50352
2022/8/22,15320,16233,31553
2022/8/23,14562,14715,29277
2022/8/24,14683,15156,29839
2022/8/25,14616,14716,29332
2022/8/26,19175,17860,37035
2022/8/27,18103,17652,35755
2022/8/28,17076,19147,36223
2022/8/29,14125,14686,28811
2022/8/30,13932,13636,27568
2022/8/31,14050,13858,27908
2022/9/1,13955,13498,27453
2022/9/2,16125,14724,30849
2022/9/3,11849,11506,23355
2022/9/4,13744,14797,28541
2022/9/5,14791,15036,29827
2022/9/6,14162,13951,28113
2022/9/7,15108,14890,29998
2022/9/8,22768,19975,42743
2022/9/9,21818,20353,42171
2022/9/10,17865,18394,36259
2022/9/11,20923,24278,45201
2022/9/12,14088,15079,29167
2022/9/13,13082,12690,25772
2022/9/14,14107,13701,27808
2022/9/15,14414,14157,28571
2022/9/16,20191,19103,39294
2022/9/17,20414,20322,40736
2022/9/18,20685,21986,42671
2022/9/19,14373,14772,29145
2022/9/20,13473,13119,26592
2022/9/21,13839,13686,27525
2022/9/22,14175,13876,28051
2022/9/23,20620,19402,40022
2022/9/24,19252,18796,38048
2022/9/25,20188,21743,41931
2022/9/26,14275,14756,29031
2022/9/27,13273,13107,26380
2022/9/28,13875,13603,27478
2022/9/29,13875,13475,27350
2022/9/30,19661,18639,38300
2022/10/1,18568,18186,36754
2022/10/2,18307,19762,38069
2022/10/3,14153,14535,28688
2022/10/4,13393,13272,26665
2022/10/5,14206,13964,28170
2022/10/6,15444,14991,30435
2022/10/7,23463,22276,45739
2022/10/8,23219,22185,45404
2022/10/9,22687,23288,45975
2022/10/10,21867,24150,46017
2022/10/11,15476,16257,31733
2022/10/12,14472,14006,28478
2022/10/13,14885,14241,29126
2022/10/14,20479,19124,39603
2022/10/15,18651,18642,37293
2022/10/16,17870,18573,36443
2022/10/17,13713,13922,27635
2022/10/18,13110,13018,26128
2022/10/19,14055,14107,28162
2022/10/20,14753,14358,29111
2022/10/21,20935,19953,40888
2022/10/22,21639,21072,42711
2022/10/23,20094,21607,41701
2022/10/24,14487,15153,29640
2022/10/25,13958,13949,27907
2022/10/26,14340,14075,28415
2022/10/27,14592,14487,29079
2022/10/28,20693,19139,39832
2022/10/29,20095,20019,40114
2022/10/30,19392,20643,40035
2022/10/31,13506,13919,27425
2022/11/1,12708,12383,25091
2022/11/2,13994,13678,27672
2022/11/3,14590,14146,28736
2022/11/4,21350,20154,41504
2022/11/5,22035,21554,43589
2022/11/6,21836,23578,45414
2022/11/7,15549,15978,31527
2022/11/8,14182,14005,28187
2022/11/9,15177,14944,30121
2022/11/10,15614,15501,31115
2022/11/11,23224,22089,45313
2022/11/12,24516,23738,48254
2022/11/13,23193,24468,47661
2022/11/14,16133,16899,33032
2022/11/15,14841,14625,29466
2022/11/16,14917,14891,29808
2022/11/17,15472,15046,30518
2022/11/18,22206,20811,43017
2022/11/19,22445,21983,44428
2022/11/20,22176,23911,46087
2022/11/21,16385,16829,33214
2022/11/22,14454,14453,28907
2022/11/23,13690,13169,26859
2022/11/24,14262,13860,28122
2022/11/25,24084,21203,45287
2022/11/26,19639,19251,38890
2022/11/27,21150,23806,44956
2022/11/28,15788,16512,32300
2022/11/29,14652,14425,29077
2022/11/30,14607,14590,29197
2022/12/1,15568,15378,30946
2022/12/2,23463,22060,45523
2022/12/3,22705,22712,45417
2022/12/4,21922,23450,45372
2022/12/5,16338,16477,32815
2022/12/6,15289,15368,30657
2022/12/7,15947,15615,31562
2022/12/8,16314,16142,32456
2022/12/9,23724,22174,45898
2022/12/10,25382,25402,50784
2022/12/11,26048,26641,52689
2022/12/12,16803,17309,34112
2022/12/13,14808,14696,29504
2022/12/14,14776,14632,29408
2022/12/15,15055,14675,29730
2022/12/16,21859,20751,42610
2022/12/17,20536,19791,40327
2022/12/18,21910,23652,45562
2022/12/19,15940,16481,32421
2022/12/20,15391,15224,30615
2022/12/21,15319,15114,30433
2022/12/22,15479,15435,30914
2022/12/23,22156,20614,42770
2022/12/24,22789,22600,45389
2022/12/25,23686,25509,49195
2022/12/26,15899,16685,32584
2022/12/27,15015,14855,29870
2022/12/28,15065,14940,30005
2022/12/29,16397,15798,32195
2022/12/30,24422,21936,46358
2022/12/31,24329,22204,46533
2023/1/1,21885,24413,46298
2023/1/2,20586,22729,43315
2023/1/3,15275,16013,31288
2023/1/4,14236,14162,28398
2023/1/5,14629,14723,29352
2023/1/6,18011,16921,34932
2023/1/7,18866,18608,37474
2023/1/8,19538,20902,40440
2023/1/9,15653,15824,31477
2023/1/10,14748,14800,29548
2023/1/11,15036,14780,29816
2023/1/12,15004,15282,30286
2023/1/13,19679,19506,39185
2023/1/14,20342,20196,40538
2023/1/15,19376,20402,39778
2023/1/16,16783,16283,33066
2023/1/17,16833,16176,33009
2023/1/18,18080,16682,34762
2023/1/19,25859,23655,49514
2023/1/20,19256,16993,36249
2023/1/21,14330,13575,27905
2023/1/22,20615,20396,41011
2023/1/23,20113,21025,41138
2023/1/24,18963,19364,38327
2023/1/25,20575,21346,41921
2023/1/26,21250,22561,43811
2023/1/27,20842,22038,42880
2023/1/28,19415,20938,40353
2023/1/29,19428,21741,41169
2023/1/30,16612,17974,34586
2023/1/31,16816,17413,34229
2023/2/1,17030,18212,35242
2023/2/2,17674,17639,35313
2023/2/3,20850,19183,40033
2023/2/4,20786,21520,42306
2023/2/5,19005,19832,38837
2023/2/6,16857,17171,34028
2023/2/7,17851,17466,35317
2023/2/8,17468,17889,35357
2023/2/9,17131,17411,34542
2023/2/10,21821,21232,43053
2023/2/11,26037,25023,51060
2023/2/12,24116,27385,51501
2023/2/13,17231,17575,34806
2023/2/14,15604,15522,31126
2023/2/15,16122,15235,31357
2023/2/16,16474,15795,32269
2023/2/17,20415,18779,39194
2023/2/18,21896,21292,43188
2023/2/19,22225,24050,46275
2023/2/20,17444,17766,35210
2023/2/21,14845,14681,29526
2023/2/22,15549,15376,30925
2023/2/23,16729,15847,32576
2023/2/24,24193,22498,46691
2023/2/25,25138,23944,49082
2023/2/26,23952,24248,48200
2023/2/27,26595,27727,54322
2023/2/28,23852,26535,50387
2023/3/1,16999,18064,35063
2023/3/2,15940,15673,31613
2023/3/3,21771,20944,42715
2023/3/4,22808,22005,44813
2023/3/5,22446,23484,45930
2023/3/6,16850,17070,33920
2023/3/7,16184,15905,32089
2023/3/8,16690,16264,32954
2023/3/9,16629,16162,32791
2023/3/10,23110,22035,45145
2023/3/11,24290,23700,47990
2023/3/12,23105,25030,48135
2023/3/13,16278,16365,32643
2023/3/14,15296,15348,30644
2023/3/15,15903,15758,31661
2023/3/16,15981,15413,31394
2023/3/17,22136,21097,43233
2023/3/18,22731,22193,44924
2023/3/19,22604,24057,46661
2023/3/20,16117,16564,32681
2023/3/21,15107,14963,30070
2023/3/22,15422,15156,30578
2023/3/23,15405,14891,30296
2023/3/24,19436,17944,37380
2023/3/25,19241,18702,37943
2023/3/26,17970,19971,37941
2023/3/27,15389,15576,30965
2023/3/28,14744,14369,29113
2023/3/29,15017,14676,29693
2023/3/30,16090,15505,31595
2023/3/31,24923,22671,47594
2023/4/1,22130,20190,42320
2023/4/2,24653,24229,48882
2023/4/3,24873,25508,50381
2023/4/4,23209,24904,48113
2023/4/5,20587,23120,43707
2023/4/6,17425,19016,36441
2023/4/7,19510,18546,38056
2023/4/8,21532,21146,42678
2023/4/9,21127,22085,43212
2023/4/10,16592,16741,33333
2023/4/11,15550,15489,31039
2023/4/12,15629,15402,31031
2023/4/13,15899,15557,31456
2023/4/14,21657,19862,41519
2023/4/15,19802,19440,39242
2023/4/16,22709,23968,46677
2023/4/17,16222,16631,32853
2023/4/18,15511,15279,30790
2023/4/19,14142,14299,28441
2023/4/20,13745,13517,27262
2023/4/21,22760,21416,44176
